Connecting to host 10.0.0.4, port 5001
[  8] local 10.0.0.2 port 52188 connected to 10.0.0.4 port 5001
[  8] 187.01-188.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 188.01-189.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 189.01-190.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 190.00-191.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 191.01-192.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 192.00-193.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 193.00-194.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 194.00-195.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 195.00-196.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 196.00-197.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 197.00-198.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 198.01-199.00 sec  31.1 KBytes   257 Kbits/sec    0   19.8 KBytes       
[  8] 199.00-200.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 200.01-201.00 sec  31.1 KBytes   257 Kbits/sec    0   19.8 KBytes       
[  8] 201.00-202.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 202.00-203.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 203.00-204.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 204.00-205.00 sec  31.8 KBytes   261 Kbits/sec    0   19.8 KBytes       
[  8] 205.00-206.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 206.00-207.00 sec  32.0 KBytes   263 Kbits/sec    0   5.66 KBytes       
[  8] 207.00-208.00 sec  0.00 Bytes  0.00 bits/sec    0   17.0 KBytes       
[  8] 208.00-209.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 209.01-210.00 sec  32.0 KBytes   265 Kbits/sec    0   19.8 KBytes       
[  8] 210.00-211.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 211.00-212.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 212.00-213.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 213.00-214.00 sec  32.0 KBytes   261 Kbits/sec    0   19.8 KBytes       
[  8] 214.00-215.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 215.00-216.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 216.00-217.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 217.00-218.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 218.00-219.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 219.00-220.01 sec  32.0 KBytes   260 Kbits/sec    0   17.0 KBytes       
[  8] 220.01-221.00 sec  0.00 Bytes  0.00 bits/sec    0   17.0 KBytes       
[  8] 221.00-222.01 sec  24.2 KBytes   197 Kbits/sec    0   19.8 KBytes       
[  8] 222.01-223.00 sec  7.77 KBytes  64.1 Kbits/sec    0   19.8 KBytes       
[  8] 223.00-224.00 sec  23.3 KBytes   190 Kbits/sec    0   19.8 KBytes       
[  8] 224.00-225.00 sec  8.66 KBytes  71.0 Kbits/sec    0   19.8 KBytes       
[  8] 225.00-226.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 226.00-227.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 227.00-228.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 228.00-229.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 229.01-230.00 sec  32.0 KBytes   265 Kbits/sec    0   19.8 KBytes       
[  8] 230.00-231.01 sec  32.0 KBytes   260 Kbits/sec    0   19.8 KBytes       
[  8] 231.01-232.00 sec  32.0 KBytes   264 Kbits/sec    0   19.8 KBytes       
[  8] 232.00-233.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 233.00-234.01 sec  17.1 KBytes   139 Kbits/sec    0   19.8 KBytes       
[  8] 234.01-235.00 sec  31.1 KBytes   256 Kbits/sec    0   5.66 KBytes       
[  8] 235.00-236.00 sec  31.1 KBytes   255 Kbits/sec    0   17.0 KBytes       
[  8] 236.00-237.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 237.00-238.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 238.00-239.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 239.00-240.01 sec  19.4 KBytes   157 Kbits/sec    0   19.8 KBytes       
[  8] 240.01-241.00 sec  11.8 KBytes  97.3 Kbits/sec    0   19.8 KBytes       
[  8] 241.00-242.01 sec  20.2 KBytes   165 Kbits/sec    0   19.8 KBytes       
[  8] 242.01-243.01 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 243.01-244.00 sec  9.98 KBytes  82.3 Kbits/sec    0   19.8 KBytes       
[  8] 244.00-245.00 sec  31.1 KBytes   254 Kbits/sec    0   19.8 KBytes       
[  8] 245.00-246.00 sec  31.1 KBytes   256 Kbits/sec    0   19.8 KBytes       
[  8] 246.00-247.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 247.00-248.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 248.00-249.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 249.00-250.01 sec  31.1 KBytes   252 Kbits/sec    0   19.8 KBytes       
[  8] 250.01-251.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 251.00-252.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 252.01-253.00 sec  31.1 KBytes   257 Kbits/sec    0   19.8 KBytes       
[  8] 253.00-254.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 254.00-255.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 255.00-256.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 256.00-257.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 257.00-258.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 258.00-259.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 259.00-260.00 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 260.00-261.01 sec  31.1 KBytes   252 Kbits/sec    0   19.8 KBytes       
[  8] 261.01-262.00 sec  31.1 KBytes   257 Kbits/sec    0   19.8 KBytes       
[  8] 262.00-263.01 sec  31.8 KBytes   259 Kbits/sec    0   19.8 KBytes       
[  8] 263.01-264.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 264.00-265.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 265.00-266.00 sec  32.0 KBytes   261 Kbits/sec    0   19.8 KBytes       
[  8] 266.00-267.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 267.00-268.00 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 268.00-269.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 269.00-270.01 sec  0.00 Bytes  0.00 bits/sec    0   19.8 KBytes       
[  8] 270.01-271.00 sec  28.6 KBytes   237 Kbits/sec    0   17.0 KBytes       
[  8] 271.00-272.01 sec  3.38 KBytes  27.5 Kbits/sec    0   19.8 KBytes       
[  8] 272.01-273.01 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 273.01-274.00 sec  32.0 KBytes   264 Kbits/sec    0   19.8 KBytes       
[  8] 274.00-275.01 sec  32.0 KBytes   261 Kbits/sec    0   19.8 KBytes       
[  8] 275.01-276.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 276.00-277.00 sec  32.0 KBytes   263 Kbits/sec    0   19.8 KBytes       
[  8] 277.00-278.00 sec  32.0 KBytes   261 Kbits/sec    0   19.8 KBytes       
[  8] 278.00-279.00 sec  32.0 KBytes   263 Kbits/sec    0   19.8 KBytes       
[  8] 279.00-280.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 280.00-281.00 sec  32.0 KBytes   262 Kbits/sec    0   19.8 KBytes       
[  8] 281.00-282.01 sec  19.7 KBytes   160 Kbits/sec    0   19.8 KBytes       
[  8] 282.01-283.00 sec  31.1 KBytes   257 Kbits/sec    0   19.8 KBytes       
[  8] 283.00-284.01 sec  31.1 KBytes   253 Kbits/sec    0   19.8 KBytes       
[  8] 284.01-285.01 sec  31.1 KBytes   255 Kbits/sec    0   19.8 KBytes       
[  8] 285.01-286.01 sec  31.1 KBytes   255 Kbits/sec    0   5.66 KBytes       
[  8] 286.01-287.00 sec  31.1 KBytes   255 Kbits/sec    0   17.0 KBytes       
[  8] 287.00-288.00 sec  31.1 KBytes   256 Kbits/sec    0   17.0 KBytes       
[  8] 288.00-289.00 sec  17.6 KBytes   144 Kbits/sec    0   19.8 KBytes       
